956043700243187956810059403164000097720006000390471062670304018509010604030008200,956243781243187956817659423164825397728936145395471862672394518589712634431568279
001005420050370000000802607270006004500009081004030076040000008800607000000001000,781965423652374819439812657278156934563749281194238576947523168815697342326481795
198052743467308015235074689020080360009000004006200950700423590650800002942765001,198652743467398215235174689524981367879536124316247958781423596653819472942765831
010700025902853741000210080004300910700900000589000000047030090850197002090008076,418769325962853741375214689624385917731926854589471263147632598856197432293548176
000080010076194002000005060050401009240807050108200047027540006000006270000970000,592683714876194532431725968753461829249837651168259347327548196984316275615972483
000309600000000400040570039003700060420005083070600102030960070297438016008007094,782349651359816427641572839813724965426195783975683142534961278297438516168257394
004030125000040000805000090308000207150080040000300058006001032000679080040823576,674938125219745863835162794368594217157286349492317658786451932523679481941823576
106003908089564070002018053003401080027896500010320460900732010005140026070005094,156273948389564172742918653693451287427896531518327469964732815835149726271685394
000006009020190065609520000950000080200410903734960500590040030046039058070052000,415386729327194865689527341951273486268415973734968512592841637146739258873652194
409030010530400008080620000050086431070954200608003709300090504860347102094060073,429538617536471928781629345952786431173954286648213759317892564865347192294165873
138697050974325618602180900703519046205076830001002790006903007507200060029760000,138697452974325618652184973783519246295476831461832795846953127517248369329761584
100000006000050020040037001002040700007319060013060805030170040091085030000920080,125894376379651428846237951962548713587319264413762895238176549791485632654923187
200709104043510029700600503930007648060300900017906050000060005450000870129870030,285739164643518729791624583932157648564382917817946352378461295456293871129875436
817034529005029078924085001000000605048512907039400082050807003203941006790203000,817634529365129478924785361172398645648512937539476182451867293283941756796253814
924568700306000504001340600060700205000400000000659100000090800702830050009005006,924568713376921584581347629468713295195482367237659148653194872742836951819275436
000390070800014936300007051920678045000153609651040080295006710400901500000035492,516392874872514936349867251923678145784153629651249387295486713437921568168735492
040000000007002050500370024200790461010046270000001003629084000000600810381200640,142965387837412956596378124258793461913546278764821593629184735475639812381257649
