386420000050000048947150603070041050003705064000296037004903075500874000030062081,386427519152639748947158623678341952293785164415296837864913275521874396739562481
000190030080326097900004681210700908700800510094001000000635020129400300056900804,647198235581326497932574681215763948763849512894251763478635129129487356356912874
017003020900070061000006709200305004006109380301700050009400000800030105750901600,617593428932874561485216739278365914546129387391748256169452873824637195753981642
090143275000687190107295083010500430002700069068320750604000020503076910900850306,896143275235687194147295683719568432352714869468329751684931527523476918971852346
090070840830010007700000306617530900080709610050061000908000032520080479000390560,295673841836914257741825396617538924382749615459261783968457132523186479174392568
603980072000000900008201045000020000402030857900400200210600730500810694846700021,653984172124357986798261345371528469462139857985476213219645738537812694846793521
071000000346100000980200000620003400500980006090607300460001570703000008012709040,271395864346178259985246731628513497537984126194627385469831572753462918812759643
000601028000000000629730504076349052205087603900562071000875100001000900307016200,754691328813254769629738514176349852245187693938562471492875136561423987387916245
640301709000068005051702004723000950000003070410507300186230047005000890970005203,642351789397468125851792634723846951568913472419527368186239547235174896974685213
750013908309402517010097004123005000487360150695001840978120030000038006006054700,754613928369482517812597364123845679487369152695271843978126435541738296236954781
796310508420069370310080060000001080830006900900035217072103800040070032103040006,796314528428569371315287469257491683831726945964835217672153894549678132183942756
900807205000000000537410900070030690090000073000000100080905360740020019300170800,914867235628593741537412986175234698892651473463789152281945367746328519359176824
003089060070140908908600013302900004094800006067504391009007100000400830700018009,153789462276143958948652713312976584594831276867524391489367125621495837735218649
657090813002060000108030002060900000900076024700051306040007900000000208010580600,657294813432168579198735462361942785985376124724851396843627951576419238219583647
060204105100090720000005300607050031000000879009038062900020000000083057078649010,863274195154396728792815346687952431325461879419738562931527684246183957578649213
001000000260000907804917600408000300070062481500800090000678509007000008000029170,791236845263485917854917623428791356379562481516843792142678539937154268685329174
000502703800000695730496800001004000600158009050039207200700904900005000504900008,169582743842317695735496821391274586627158439458639217283761954916845372574923168
502400796003000000019805040140096005200100409806050210004032900300780020008041503,582413796463927158719865342147296835235178469896354217674532981351789624928641573
047000361351064008608073045062031500013450020500020009109005002405300010076002450,247598361351264798698173245962831574713459826584627139139745682425386917876912453
407019638260048005183070020090000480040501090720093006030057000910000207004062309,457219638269348175183675924591726483346581792728493516632957841915834267874162359
042157000706003020500000009075409000800716050301582000107268495400000268000000301,942157836716893524583624719675439182824716953391582647137268495459371268268945371
