060009000573614000290375100902050010600002790007940006180007900720408600350000000,461829375573614289298375164932756418645182793817943526184567932729438651356291847
000048967406000200981270003030400006010700800560080320600800040043002009008604730,325148967476359218981276453839425176214763895567981324692837541743512689158694732
640013780000086312000020654930204076254078030807390000700130420410000093000800160,642513789579486312183927654931254876254678931867391245796135428418762593325849167
756020010048030000900600780020563070005800043810009026504090060107086400360045097,756928314248731659931654782429563178675812943813479526584397261197286435362145897
008100200000300450005420000004000900790001000652078000000003070020790080570810090,468157239217389456935426718184532967793641825652978143849263571321795684576814392
400008500030400087805061030060103000001090305003000800006570908054900603900306250,419738526632459187875261439568143792241897365793625841326574918154982673987316254
000500400058194000200600000067002308300700201002000700905200030410978562026040070,691523487758194623234687915567412398389756241142839756975261834413978562826345179
560801290090205830780049506005002980021586743308190600400618029039004000200900470,563871294194265837782349516675432981921586743348197652457618329839724165216953478
005089167830001945009007380203000000008010504001850720004908053006000091002136000,425389167837261945169547382253794816978612534641853729714928653386475291592136478
000013200050000000800629400720050004060248070301006005200104060000700008004860100,497513286652487913813629457728351694569248371341976825285134769136792548974865132
638100907409600000002947368903504782250000130100362005800003000006780509000096003,638125947479638251512947368963514782254879136187362495891253674346781529725496813
002005010008321090900006700200610000070500020801432657029054360580003040003089571,432975816768321495915846732254617983376598124891432657129754368587163249643289571
000004020207051004000800070051090340004005092003416750562000080000082000108000235,815764923237951864496823571751298346684375192923416758562137489349582617178649235
003500187090802000008007502016708253024153070307206400080325740402900035031000820,243569187795812364168437592916748253824153976357296418689325741472981635531674829
102900307005107048987030612000206781806700590710080200004850006000003005501472830,142968357635127948987534612453296781826741593719385264374859126298613475561472839
060300001017062004002087963090240037600730190000010000209500016071090020000000050,968354271317962584452187963195246837684735192723819645249578316571693428836421759
100900807090800003850060012900580070070300000460072305040090100010658730006403000,124935867697821543853764912932586471571349628468172395345297186219658734786413259
500270098407500613981364200000052867000600000690007500019000786700816000004700000,536271498427589613981364275143952867275648931698137524319425786752816349864793152
070003806080006720406070309100000592024569030090031608032048005018620073640000080,279413856381956724456872319163784592824569137597231648732148965918625473645397281
750013004892054103001027956004506732307040598520030061078400319000080247943102680,756913824892654173431827956184596732367241598529738461278465319615389247943172685
298150764014687200670920318006000020007008140051070830040060952080000000160795000,298153764314687295675924318836419527927538146451276839743861952589342671162795483
090025000100480276020317059060038900081042600037190020002063094800071003300050100,794625318153489276628317459265738941981542637437196825512863794849271563376954182
805600041203850009196000080002098736081007050307040000739205004004706103608934027,875629341243851679196473285452198736981367452367542918739215864524786193618934527
000405867760310924009270100580100006000859700001760500030001000902007341004003000,213495867765318924849276135587132496426859713391764582638541279952687341174923658
